x	y	objectid	rowid_	holiday	violation_code	violation_description	location	rp_plate_state	body_style	address_id	streetsegid	xcoord	ycoord	filename	ticket_issue_datetime
-77.0752856877	38.9368248947	10249488	13445518	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3800 BLOCK PORTER ST NW NORTH SIDE	MD	UT	800485	410.0	393473	140995	Parking_Violations_in_July_2015.csv	2015-07-20T12:26:00.000Z
-77.0194173029	38.9056516974	6049459	3503970	False	P012	DISOBEYING OFFICIAL SIGN	0600 BLOCK M ST NW NORTH SIDE	DC	4D	810070	8615.0	398316	137532	Parking_Violations_in_February_2013.csv	2013-02-08T07:18:00.000Z
-77.0291012144	38.9325845912	9393737	12476746	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1300 BLOCK MONROE ST NW SOUTH SIDE	DC	4D	803400	2884.0	397477	140522	Parking_Violations_in_March_2009.csv	2009-03-24T13:07:00.000Z
-77.0391162613	38.9188529906	1066828	581295	False	P055	NO PARKING ANYTIME	2100 BLOCK ONTARIO RD NW WEST SIDE	MD	TK	815522	13642.0	396608	138998	Parking_Violations_in_February_2015.csv	2015-02-24T10:36:00.000Z
-77.0288527086	38.9170092677	11059598	8365690	False	P170	FAILURE TO DISPLAY CURRENT TAGS	1300 BLOCK U ST NW SOUTH SIDE	DC	2D	809133	7819.0	397498	138793	Parking_Violations_in_April_2010.csv	2010-04-13T19:46:00.000Z
-77.064583174	38.9126619712	10122097	10665163	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3200 BLOCK RESERVOIR RD, NW SOUTH	DC	4D	811970	10271.0	394399	138312	Parking_Violations_in_May_2009.csv	2009-05-02T14:54:00.000Z
-77.0511224118	38.9057322092	13203082	11474158	False	P002	STAND OR PARK IN ALLEY	1201 24TH ST NW	VA	4D	242765	7417.0	395566	137542	Parking_Violations_in_May_2009.csv	2009-05-30T09:33:00.000Z
-77.0570605136	38.9064861615	8151227	2033630	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1300 BLOCK 28TH ST NW WEST SIDE	VA	VA	811524	9890.0	395051	137626	Parking_Violations_in_February_2014.csv	2014-02-18T12:49:00.000Z
-77.0401818358	38.9271943364	12183095	2678338	False	P314	FAIL TO PROPERLY AFFIX VALIDATION STICKERS	1800 BLOCK HARVARD ST NW SOUTH SIDE	DC		806502	5588.0	396516	139924	Parking_Violations_in_June_2013.csv	2013-06-29T02:50:00.000Z
-77.0412270045	38.9197621062	224471	892046	False	P012	DISOBEYING OFFICIAL SIGN	1800 BLOCK KALORAMA RD NW NORTH SID	MD	VA	805426	4656.0	396425	139099	Parking_Violations_in_January_2015.csv	2015-01-22T17:11:00.000Z
-77.0239682976	38.8967145605	13444357	1084597	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	600 BLOCK 9TH ST NW EAST SIDE	VA	4D	801778	1479.0	397921	136540	Parking_Violations_in_September_2014.csv	2014-09-12T08:15:00.000Z
-76.9791188254	38.9201458639	7134285	7342334	False	P168	NO FRONT TAGS.	1800 BLOCK ADAMS ST NE NORTH SIDE	DC	VA	816297	6585.0	401811	139141	Parking_Violations_in_November_2010.csv	2010-11-29T09:08:00.000Z
-77.0422009353	38.9092220036	2130421	1601140	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1900 BLOCK MASSACHUSETTS AVE NW NOR	MD	TK	804754	4097.0	396340	137929	Parking_Violations_in_May_2014.csv	2014-05-08T08:35:00.000Z
-77.0229476882	38.9133531924	2886459	4030342	False	P012	DISOBEYING OFFICIAL SIGN	1800 BLOCK 8TH ST NW WEST SIDE	DC	4D	813548	11662.0	398010	138387	Parking_Violations_in_August_2012.csv	2012-08-18T11:04:00.000Z
-77.0234624522	38.9008855351	3028995	8850975	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	0900 EYE ST NW BLOCK SOUTH SIDE	VA		813334	11469.0	397965	137003	Parking_Violations_in_August_2014.csv	2014-08-19T19:12:00.000Z
-77.0289854696	38.9315756895	11868425	3109369	False	P012	DISOBEYING OFFICIAL SIGN	1300 BLOCK PARK RD NW NORTH SIDE	MD	UT	809089	7784.0	397487	140410	Parking_Violations_in_March_2013.csv	2013-03-29T11:44:00.000Z
-77.0193797073	38.8945804289	3223557	6729664	False	P039	PARK AT EXPIRED METER	0600 BLOCK INDIANA AV NW NORTH SIDE	MD	2D	800013	14.0	398319	136303	Parking_Violations_in_May_2011.csv	2011-05-16T08:14:00.000Z
-77.0283838158	38.9267473817	11931122	11850739	False	P012	DISOBEYING OFFICIAL SIGN	1300 BLOCK HARVARD ST NW NORTH SIDE	VA	4D	810108	8647.0	397539	139874	Parking_Violations_in_August_2009.csv	2009-08-24T18:39:00.000Z
-77.0234608907	38.8961381281	3392521	1063806	False	P037	PARK OVERTIME AT A METER	900 BLOCK E ST NW NORTH SIDE	MD	UT	801637	1542.0	397965	136476	Parking_Violations_in_September_2014.csv	2014-09-08T15:06:00.000Z
-77.0324242252	38.9102430689	12563011	10936603	False	P269	NO STANDING ANYTIME	1400 CHURCH ST NW	DC	4D	300326	3616.0	397188	138042	Parking_Violations_in_July_2011.csv	2011-07-01T07:20:00.000Z
-77.0121456173	38.9243359683	10862642	10441203	False	P168	NO FRONT TAGS.	2900 BLOCK 1ST ST NW EAST SIDE	VA	4D	813457	11579.0	398947	139606	Parking_Violations_in_August_2009.csv	2009-08-04T07:48:00.000Z
-77.0237896353	38.8794815669	6572541	2923622	False	P039	PARK AT EXPIRED METER	800 BLOCK MAINE AVE SW SOUTH SIDE	VA	4D	808100	6941.0	397936	134627	Parking_Violations_in_May_2013.csv	2013-05-03T20:37:00.000Z
-77.0862111286	38.9580498737	12858723	7851163	False	P039	PARK AT EXPIRED METER	5200 BLOCK 44TH ST NW EAST SIDE	VA	4D	807228	6196.0	392528	143352	Parking_Violations_in_August_2010.csv	2010-08-03T17:47:00.000Z
-77.000578615	38.8903841338	11471730	6764371	False	P076		100 BLOCK 4TH ST NE EAST SIDE	AR	UT	806883	5906.0	399950	135837	Parking_Violations_in_April_2011.csv	2011-04-27T23:50:00.000Z
-77.025404487	38.9804283477	11951489	14101998	False	P172	FAILURE TO SECURE DC TAGS	7500 BLOCK 9TH ST NW EAST SIDE	MD	4D	802955	2454.0	397799	145833	Parking_Violations_in_December_2015.csv	2015-12-01T00:55:00.000Z
-77.0071316056	38.8336939353	327739	586205	False	P170	FAILURE TO DISPLAY CURRENT TAGS	3800 BLOCK HALLEY TER SE EAST SIDE	DC	VA	812259	10527.0	399381	129544	Parking_Violations_in_February_2015.csv	2015-02-03T00:22:00.000Z
-77.0161770534	38.9031388605	6420426	10874890	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1000 4TH ST NW	DC	4D	806790	5824.0	398597	137253	Parking_Violations_in_February_2011.csv	2011-02-24T18:14:00.000Z
-77.0387132887	38.8987555032	12052269	13459007	False	P199	PARK IN A DESIGNATED ENTRANCE	1700 BLOCK PENNSYLVANIA AVE NW SOU*	MD	4D	801254	1197.0	396642	136767	Parking_Violations_in_July_2015.csv	2015-07-22T07:58:00.000Z
-77.0405956346	38.9247799641	9869688	5255953	False	P050	PARKED WITHIN 25 FEET OF A STOP SIGN	2700 BLOCK ONTARIO RD NW NORTH SIDE	DC	TK	808031	6880.0	396480	139656	Parking_Violations_in_March_2012.csv	2012-03-07T23:34:00.000Z
-77.0234501272	38.8984622884	10942616	6878885	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	900 BLOCK G ST NW NORTH SIDE	DC	4D	803164	2583.0	397966	136734	Parking_Violations_in_March_2011.csv	2011-03-21T14:22:00.000Z
-77.047855322	38.9164355052	7863757	6016885	False	P014	EMERGENCY NO PARKING	2200 BLOCK CALIFORNIA ST NW NORTH S	DC	TK	802248	1866.0	395850	138730	Parking_Violations_in_October_2011.csv	2011-10-14T08:00:00.000Z
-77.0296310485	38.9031362226	1490344	684972	False	P039	PARK AT EXPIRED METER	1100 BLOCK 13TH ST NW EAST SIDE	MO	UT	806616	5677.0	397430	137253	Parking_Violations_in_December_2014.csv	2014-12-20T09:53:00.000Z
-76.9892809463	38.9007702913	7405573	1193773	False	P012	DISOBEYING OFFICIAL SIGN	1200 BLOCK WYLIE ST NE NORTH SIDE	DC	4D	810256	8783.0	400930	136990	Parking_Violations_in_March_2015.csv	2015-03-19T20:55:00.000Z
-77.0457811969	38.9006987532	9251133	7595871	False	P039	PARK AT EXPIRED METER	2100 BLOCK I ST NW NORTH SIDE	VA	CO	807058	6050.0	396029	136983	Parking_Violations_in_November_2010.csv	2010-11-16T21:33:00.000Z
-77.0488457771	38.8978508694	32260	3490434	False	P039	PARK AT EXPIRED METER	0700 BLOCK 22ND ST NW WEST SIDE	MD	PU	806478	5567.0	395763	136667	Parking_Violations_in_February_2013.csv	2013-02-11T12:19:00.000Z
-77.0636467164	38.9098518817	4518352	10486495	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1600 BLOCK 32ND ST, NW WEST SIDE	MD	PU	807020	6017.0	394480	138000	Parking_Violations_in_July_2009.csv	2009-07-22T12:02:00.000Z
-77.0384801035	38.9152588769	4059730	5612765	False	P168	NO FRONT TAGS.	1900 BLOCK 17TH ST NW EAST SIDE	DC	4D	805029	4341.0	396663	138599	Parking_Violations_in_January_2012.csv	2012-01-04T08:11:00.000Z
-77.0508042214	38.8960393524	9295839	13581970	False	P055	NO PARKING ANYTIME	2400 BLOCK E ST NW NORTH SIDE	MD	4D	811494	9863.0	395593	136466	Parking_Violations_in_August_2015.csv	2015-08-14T16:16:00.000Z
-77.040570766	38.9013402725	12232127	9154336	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1700 EYE ST NW BLOCK NORTH SIDE	MD		805922	5073.0	396481	137054	Parking_Violations_in_August_2013.csv	2013-08-30T16:02:00.000Z
-77.0434832638	38.8944658424	2807033	7458275	False	P039	PARK AT EXPIRED METER	0300 BLOCK 19TH ST NW WEST SIDE	DC	SW	800643	679.0	396228	136291	Parking_Violations_in_November_2010.csv	2010-11-23T13:31:00.000Z
-77.0370701507	38.9090796107	11911096	8733708	False	P039	PARK AT EXPIRED METER	1400 16TH ST NW BLOCK EAST SIDE	PA		242015	8115.0	396785	137913	Parking_Violations_in_April_2015.csv	2015-03-21T18:15:00.000Z
-77.0328078901	38.8920911185	1146441	11383101	False	P271	NO STOPPING ANYTIME	1500 CONSTITUTION AV NW	MD	2D	806337	5447.0	397154	136027	Parking_Violations_in_July_2009.csv	2009-07-22T16:06:00.000Z
-77.0499302065	38.9154797534	1089777	3703783	False	P055	NO PARKING ANYTIME	2230 FRONT CALIFORNIA ST NW SOUTH S	MD	4D	226246	10763.0	395670	138624	Parking_Violations_in_November_2012.csv	2012-11-15T02:09:00.000Z
-77.0441806538	38.9037532028	2697731	6983895	False	P039	PARK AT EXPIRED METER	2000 BLOCK L ST NW SOUTH SIDE	VA	TK	811335	9712.0	396168	137322	Parking_Violations_in_May_2011.csv	2011-05-20T20:57:00.000Z
-77.0693385669	38.9533137399	9851172	2863664	False	P269	NO STANDING ANYTIME	3600 BLOCK ELLICOTT ST NW NORTH SID	DC	4D	803916	3206.0	393990	142825	Parking_Violations_in_May_2013.csv	2013-05-04T00:58:00.000Z
-76.9858557049	38.9074811504	13406289	10224963	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1220 FRONT HOLBROOK TER, NE NORTH	NC	SU	71117	2823.0	401227	137735	Parking_Violations_in_October_2009.csv	2009-10-05T12:04:00.000Z
-76.9759645872	38.9041824779	12467703	12541035	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1101 FRONT 19TH ST NE EAST SIDE	DC	4D	285823	63.0	402085	137369	Parking_Violations_in_December_2009.csv	2009-12-30T12:30:00.000Z
-77.0319650729	38.8890735463	5049311	10979960	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	100 14TH ST SW	VA	4D	815214	13128.0	397227	135692	Parking_Violations_in_October_2010.csv	2010-10-22T16:10:00.000Z
-77.0358123726	38.9069990746	8509557	7605860	False	P039	PARK AT EXPIRED METER	1600 BLOCK MASSACHUSETTS AV NW SOUT	DC	2D	811944	10246.0	396894	137682	Parking_Violations_in_October_2010.csv	2010-10-02T15:40:00.000Z
-76.9444600493	38.8695975764	9293715	13301896	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	1500 BLOCK 41ST ST SE EAST SIDE	MD	4D	802228	2970.0	404820	133531	Parking_Violations_in_July_2015.csv	2015-07-10T00:12:00.000Z
-77.0675076214	38.9325507009	6884895	2280589	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3500BLOCK LOWELL ST NW SOUTH SIDE	VA		810387	8903.0	394147	140520	Parking_Violations_in_October_2013.csv	2013-10-16T11:23:00.000Z
-77.0355480512	38.9087107415	9230364	4904197	False	P039	PARK AT EXPIRED METER	1600 BLOCK O ST NW NORTH SIDE	VA	4D	806556	5633.0	396917	137872	Parking_Violations_in_April_2012.csv	2012-04-13T17:28:00.000Z
-77.0239682976	38.8967145605	13086118	9919537	False	P001	PARK ABREAST OF ANOTHER VEHICLE	0600 9TH ST NW BLOCK WEST SIDE	MD		801778	1479.0	397921	136540	Parking_Violations_in_August_2011.csv	2011-08-11T11:55:00.000Z
-77.054748292	38.9282243765	8539734	11628579	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	2600 BLOCK CATHEDRAL AV NW SOUTH SI	VA	4D	812183	10459.0	395253	140039	Parking_Violations_in_December_2009.csv	2009-12-29T10:12:00.000Z
-77.0284879864	38.9276932295	385342	8329812	False	P270	NO STOPPING OR STANDING ANYTIME	1200 BLOCK COLUMBIA RD NW NORTH SID	VA	4D	808486	7262.0	397530	139979	Parking_Violations_in_April_2010.csv	2010-04-19T07:06:00.000Z
-77.044179164	38.901347972	10065606	3149536	False	P010	OBSTRUCTING CROSSWALK	2000 BLOCK I ST NW SOUTH SIDE	MD	TK	800301	253.0	396168	137055	Parking_Violations_in_March_2013.csv	2013-03-14T13:08:00.000Z
-77.0418614477	38.9201312221	8258058	2238429	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	2400BLOCK 18TH ST NW WEST SIDE	DC		806244	5366.0	396370	139140	Parking_Violations_in_November_2013.csv	2013-11-19T21:21:00.000Z
-77.0440737988	38.9174008845	10267993	1791885	False	P020	PARK WITHIN 10 FEET OF A FIRE HYDRANT	2100 BLOCK 19TH ST NW WEST SIDE	VA	4D	804062	3447.0	396178	138837	Parking_Violations_in_March_2014.csv	2014-03-23T03:03:00.000Z
-77.0270747306	38.971924204	6979027	648117	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	6800 BLOCK GEORGIA AVE NW EAST SIDE	MD	UT	800621	659.0	397654	144889	Parking_Violations_in_February_2015.csv	2015-02-04T12:49:00.000Z
-77.0194169007	38.9041743277	9642620	3305630	False	P012	DISOBEYING OFFICIAL SIGN	600 BLOCK L ST NW NORTH SIDE	DC	4D	812058	10350.0	398316	137368	Parking_Violations_in_November_2012.csv	2012-11-29T19:40:00.000Z
-77.03239808	38.9034507805	2073081	8087550	False	P002	STAND OR PARK IN ALLEY	1400 REAR L ST NW SOUTH SIDE	ME	4D	240266	6649.0	397190	137288	Parking_Violations_in_June_2010.csv	2010-06-11T08:25:00.000Z
-77.0296173166	38.8978303021	10971195	10773579	False	P039	PARK AT EXPIRED METER	0700 BLOCK 13TH ST NW WEST SIDE	VA	4D	809390	8028.0	397431	136664	Parking_Violations_in_March_2009.csv	2009-03-03T13:12:00.000Z
-77.0679044059	38.913209597	8379535	4355547	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	1600 BLOCK 34TH ST NW WEST SIDE	MD	4D	802138	1786.0	394111	138373	Parking_Violations_in_May_2012.csv	2012-05-30T12:44:00.000Z
-77.0156800457	38.8973465528	13532149	12960923	False	P386	RELOCATE TOW FEE	400 F ST NW	FL	2D	810697	9165.0	398640	136610	Parking_Violations_in_October_2013.csv	2013-10-28T16:05:00.000Z
-76.9902348402	38.9223723777	5316644	4297789	False	P112	FAIL TO REPORT FOR INSPECTION.	2400 BLOCK 12TH ST NE WEST SIDE	DC	2D	808495	7271.0	400847	139388	Parking_Violations_in_June_2012.csv	2012-06-28T08:56:00.000Z
-77.0029878681	38.8947981994	3937556	3429370	False	P039	PARK AT EXPIRED METER	300 BLOCK D ST NE SOUTH SIDE	MD	VA	810306	8825.0	399741	136327	Parking_Violations_in_July_2011.csv	2011-07-28T08:35:00.000Z
-77.0261145292	38.9339005093	2656652	1453733	False	P173	NO PARKING STREET CLEANING	3600 BLOCK NEW HAMPSHIRE AVE NW EAS	DC	4D	800803	589.0	397736	140668	Parking_Violations_in_June_2014.csv	2014-06-09T12:42:00.000Z
-77.0493337782	38.9033908061	11147237	5901573	False	P159	NO STOPPING OR STANDING IN AM RUSH HOUR ZONE	1100 BLOCK NEW HAMPSHIRE AV NW EAST	MD	TK	807291	6253.0	395721	137282	Parking_Violations_in_November_2011.csv	2011-11-08T08:16:00.000Z
-77.0416922442	38.9068529906	9856061	3484192	False	P039	PARK AT EXPIRED METER	1300 BLOCK 18TH ST NW EAST SIDE	DC	2D	803615	3109.0	396384	137666	Parking_Violations_in_February_2013.csv	2013-02-11T12:48:00.000Z
-77.0201768097	38.9006519315	12556270	10025272	False	P039	PARK AT EXPIRED METER	600 EYE ST NW SOUTH SIDE	OH	4D	279837	8444.0	398250	136977	Parking_Violations_in_May_2015.csv	2015-05-28T15:27:00.000Z
-77.0199099715	38.8946073648	4400079	8723525	False	P039	PARK AT EXPIRED METER	0300 BLOCK 6TH ST NW WEST SIDE	VA	2D	806559	5635.0	398273	136306	Parking_Violations_in_January_2010.csv	2010-01-19T19:13:00.000Z
-77.0355108853	38.9266913834	12878651	10595080	False	P322	PARK OVERTIME IN TIMED ZONE	3000 BLOCK 15TH ST, NW WEST SIDE	VA	2D	813699	11790.0	396921	139868	Parking_Violations_in_July_2009.csv	2009-07-02T07:58:00.000Z
-76.9908834541	38.900211909	10468109	139542	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	1200 BLOCK H ST NE NORTH SIDE	VA	4D	811771	10098.0	400791	136928	Parking_Violations_in_May_2015.csv	2015-05-30T14:44:00.000Z
-77.0219147156	38.8913189502	2093855	10925988	False	P039	PARK AT EXPIRED METER	200 7TH ST NW	MD	4D	800112	94.0	398099	135941	Parking_Violations_in_May_2011.csv	2011-05-28T14:51:00.000Z
-77.0229431178	38.8991470247	1849896	6377763	False	P039	PARK AT EXPIRED METER	0800 BLOCK 8TH ST NW WEST SIDE	MD	4D	807877	6751.0	398010	136810	Parking_Violations_in_July_2011.csv	2011-07-19T14:54:00.000Z
-77.0425677615	38.9056635726	10944706	7192578	False	P039	PARK AT EXPIRED METER	1900 BLOCK M ST NW SOUTH SIDE	VA	4D	809121	7809.0	396308	137534	Parking_Violations_in_December_2010.csv	2010-12-29T19:14:00.000Z
-77.041954064	38.9011506084	3985224	9783253	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1800 EYE ST NW BLOCK SOUTH SIDE	DC		240966	12795.0	396361	137033	Parking_Violations_in_January_2012.csv	2012-01-09T17:45:00.000Z
-77.0559017512	38.9284580466	895723	6012442	False	P024	PARK LESS THAN 25 FEET FROM AN INTERSECTION	2800 BLOCK CATHEDRAL AV NW NORTH SI	DC	UT	812203	10479.0	395153	140065	Parking_Violations_in_October_2011.csv	2011-10-07T07:27:00.000Z
-77.0199061202	38.8808065271	5800633	12466855	False	P012	DISOBEYING OFFICIAL SIGN	0800 BLOCK 6TH ST SW WEST SIDE	DC	4D	815402	13304.0	398273	134774	Parking_Violations_in_March_2009.csv	2009-03-09T19:28:00.000Z
-77.0219156455	38.894345763	6717011	8012015	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	0400 BLOCK 7TH ST NW WEST SIDE	PA	4D	807958	6816.0	398099	136277	Parking_Violations_in_June_2010.csv	2010-06-25T10:59:00.000Z
-77.0206434298	38.9196144141	12106613	6567032	False	P039	PARK AT EXPIRED METER	2200 BLOCK 6TH ST NW WEST SIDE	MD	4D	805869	5022.0	398210	139082	Parking_Violations_in_June_2011.csv	2011-06-06T15:52:00.000Z
-76.9607301207	38.8920080508	13203727	12004529	False	P076		3300 BLOCK BLAINE ST NE SOUTH SIDE	MD	4D	812049	10343.0	403407	136018	Parking_Violations_in_July_2009.csv	2009-07-17T04:28:00.000Z
-77.0167252334	38.9301367577	5926379	1039337	False	P270	NO STOPPING OR STANDING ANYTIME	400 BLOCK IRVING ST NW SOUTH SIDE	MD	4D	802147	1795.0	398550	140250	Parking_Violations_in_September_2014.csv	2014-09-29T07:13:00.000Z
-77.0331734782	38.9346283915	2009260	13644050	False	P386	RELOCATE TOW FEE	3500 14TH ST NW EAST SIDE	VA	VA	234780	7452.0	397124	140749	Parking_Violations_in_August_2015.csv	2015-08-26T08:19:00.000Z
-76.9844119349	38.9193539569	10688513	1332777	False	P173	NO PARKING STREET CLEANING	FRONT OF 1354 W ST NE NORTH SIDE	WA	4D	66031	983.0	401352	139053	Parking_Violations_in_July_2014.csv	2014-07-16T10:51:00.000Z
-77.0210575807	38.9553502582	4339185	600214	False	P055	NO PARKING ANYTIME	700 BLOCK JEFFERSON ST NW SOUTH SID	MD	TK	809373	8012.0	398175	143049	Parking_Violations_in_March_2015.csv	2015-03-23T13:21:00.000Z
-77.0206425586	38.8767706387	3214290	5502691	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	0600 BLOCK MAINE AV SW NORTH SIDE	DC	4D	801379	1232.0	398209	134326	Parking_Violations_in_January_2012.csv	2012-01-28T12:49:00.000Z
-77.028874331	38.8849755377	10168371	2701062	False	P386	RELOCATE TOW FEE	1300 BLOCK D ST SW NORTH SIDE	IA		803862	3162.0	397495	135237	Parking_Violations_in_October_2013.csv	2013-10-18T16:11:00.000Z
-77.0013161518	38.8812766527	8754934	12357954	True	P012	DISOBEYING OFFICIAL SIGN	400 BLOCK G ST SE NORTH SIDE	MD	4D	803640	3259.0	399886	134826	Parking_Violations_in_July_2009.csv	2009-07-04T13:19:00.000Z
-77.0663064773	38.9431631655	9844178	1831990	False	P039	PARK AT EXPIRED METER	3400 BLOCK VAN NESS ST NW NORTH SID	MD	UT	803449	2925.0	394252	141698	Parking_Violations_in_March_2014.csv	2014-03-06T17:18:00.000Z
-77.0345776211	38.904702317	1223840	7469780	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1100 BLOCK 15TH ST NW WEST SIDE	OR	2D	806141	5270.0	397001	137427	Parking_Violations_in_December_2010.csv	2010-12-02T16:21:00.000Z
-77.0656716038	38.9051213771	4394138	7941606	False	P280	EXPIRATION TIME ON METER RECEIPT LAPSED	3300 BLOCK M ST NW SOUTH SIDE	VA	TK	801283	1260.0	394304	137475	Parking_Violations_in_July_2010.csv	2010-07-27T20:25:00.000Z
-77.0307951867	38.9025323617	3836434	4044482	False	P271	NO STOPPING ANYTIME	1400 BLOCK K ST NW NORTH SIDE	MD	UT	804051	3438.0	397329	137186	Parking_Violations_in_August_2012.csv	2012-08-11T22:00:00.000Z
-77.0284296937	38.8971910033	12552154	9428388	False	P281	FAIL TO DISPLAY A MULTISPACE METER RECEIPT	1200 F ST NW BLOCK SOUTH SIDE	VA		300895	12182.0	397534	136593	Parking_Violations_in_November_2012.csv	2012-11-26T20:27:00.000Z
-77.0644706234	38.9029510322	7462390	8774390	False	P039	PARK AT EXPIRED METER	3300 WATER ST NW BLOCK NORTH SIDE	MD		806085	5225.0	394408	137234	Parking_Violations_in_December_2014.csv	2014-12-10T11:48:00.000Z
-77.0219167277	38.8978680342	10446043	11881553	False	P170	FAILURE TO DISPLAY CURRENT TAGS	0700 BLOCK 7TH ST NW WEST SIDE	VA	4D	803715	3324.0	398099	136668	Parking_Violations_in_August_2009.csv	2009-08-22T15:10:00.000Z
-77.0425774192	38.9025286616	8557095	13985249	False	P037	PARK OVERTIME AT A METER	1800 BLOCK K ST NW NORTH SIDE	VA	VA	805384	4617.0	396307	137186	Parking_Violations_in_November_2015.csv	2015-11-03T11:36:00.000Z
-77.0189228084	38.9103901693	10487934	2906265	False	P012	DISOBEYING OFFICIAL SIGN	1600 BLOCK 5TH ST NW WEST SIDE	MD	VA	801610	1368.0	398359	138058	Parking_Violations_in_May_2013.csv	2013-05-02T08:56:00.000Z
-77.0400719168	38.9162943004	5123244	6623354	False	P173	NO PARKING STREET CLEANING	1700 BLOCK WILLARD ST NW SOUTH SIDE	MD	PU	808017	6867.0	396525	138714	Parking_Violations_in_June_2011.csv	2011-06-27T12:41:00.000Z
-77.0625916457	38.9425886831	9180393	12540778	False	P269	NO STANDING ANYTIME	4200 BLOCK CONNECTICUT AV NW EAST S	NJ	UT	801256	1198.0	394574	141634	Parking_Violations_in_February_2009.csv	2009-02-17T19:33:00.000Z
-77.0425767094	38.9013395586	10091101	6485591	False	P039	PARK AT EXPIRED METER	1900 BLOCK EYE ST NW SOUTH SIDE	VA	2D	814847	12795.0	396307	137054	Parking_Violations_in_July_2011.csv	2011-07-20T21:05:00.000Z
-77.0296255138	38.917567591	10686887	1096374	False	P173	NO PARKING STREET CLEANING	2000 BLOCK 13TH ST NW EAST SIDE	DC	2D	804964	4282.0	397431	138855	Parking_Violations_in_September_2014.csv	2014-09-09T10:29:00.000Z
-77.0123675265	38.873988213	2181998	8503546	False	P012	DISOBEYING OFFICIAL SIGN	1341 FRONT 1ST ST SW WEST SIDE	VA	4D	290428	13184.0	398927	134017	Parking_Violations_in_March_2010.csv	2010-03-02T07:52:00.000Z
-76.9781351211	38.8940484971	12841677	5628149	False	P076		300 BLOCK 18TH PL NE WEST SIDE	MD	PU	806112	5245.0	401897	136244	Parking_Violations_in_February_2012.csv	2012-01-20T00:19:00.000Z
-77.0283838158	38.9267473817	13205643	11822074	False	P012	DISOBEYING OFFICIAL SIGN	1200 BLOCK HARVARD ST NW NORTH SIDE	VA	4D	810108	8647.0	397539	139874	Parking_Violations_in_August_2009.csv	2009-08-28T17:44:00.000Z
-77.0644289271	38.9078425913	6802785	5455302	False	P003	RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT	3200 BLOCK O ST NW NORTH SIDE	PA	4D	801865	1721.0	394412	137777	Parking_Violations_in_January_2012.csv	2012-01-21T17:06:00.000Z
-76.9996682185	38.8453420823	7280131	12895020	False	P010	OBSTRUCTING CROSSWALK	542 OAKWOOD ST SE		SU	8889	5742.0	400029	130837	Parking_Violations_in_March_2014.csv	2014-03-21T05:10:00.000Z
-77.0382088553	38.9255014344	13493991	7713665	False	P076		1700 BLOCK COLUMBIA RD NW SOUTH SID	MD	4D	807357	6309.0	396687	139736	Parking_Violations_in_September_2010.csv	2010-09-03T01:40:00.000Z
-77.033436546	38.9053242255	1233921	8835991	False	P307	PARK IN RESERVED SPACE FOR MOTORCYCLES ONLY	1400 M ST NW BLOCK NORTH SIDE	MD		240254	4393.0	397100	137496	Parking_Violations_in_September_2014.csv	2014-09-08T14:24:00.000Z
-77.0334239954	38.9031442074	2269033	6044361	False	P259	NO STOPPING OR STANDING IN PM RUSH HOUR ZONE	1100 BLOCK VERMONT AV NW WEST SIDE	DC	TK	807502	6436.0	397101	137254	Parking_Violations_in_October_2011.csv	2011-10-05T17:07:00.000Z
